author,title,user_profile_link,likes,comments,collect,hot_score,collection_score,related_score,minority
田野鹏火,今天川渝湘三地的兄弟朋友齐聚一堂，各显其能，做了一桌全羊宴。山野间，把酒言欢，其乐无穷#赴一场野炊之约 #新农人计划2023 #全羊宴,https://www.douyin.com/user/MS4wLjABAAAA_MX7QqkhPPKul6UC4rGbtddNwiLouECfkGEgx1cpywiWoxYsayV5AWK4kZeVv-F0,256225,15387,20698,0.0015850067138671,0.0016231536865234,0.0006513595581054,0
卡洛说剧,第1集，快递员送货上门，没想到却盯上了女主人的美色 #烧脑悬疑 #影视解说 #屋内有人,https://www.douyin.com/user/MS4wLjABAAAAtrQroFxucUS3NMUZnIwiziycjoaFffeVoetOqPmhXGJFtRcsOroK3oo7kegTF8gM,2797,55,668,0.0011968612670898,0.0060501098632812,0.0004804134368896,0
独步山野,五阿哥、娟妹，柳州公园对歌（889） #山歌对唱 #山歌 #山歌热门推送 #鱼峰山公园山歌对唱,https://www.douyin.com/user/MS4wLjABAAAA3bJKSFK0JCwgysacvuQCo46c_dEy944zbzlhe_IKfj8,59803,2549,11642,0.0019044876098632,0.0018386840820312,0.0004820823669433,1
知秋游戏解说,我 要 当 老 鼠 ！#地铁逃生 #兔 #擦边 ,https://www.douyin.com/user/MS4wLjABAAAApvj-MM7Y2_V2wEut010F7esKBssgreLeu40XtFAGszk6HvMWeMlGXgGRmAAIL8lf,28872,508,6005,0.0023231506347656,0.0033512115478515,0.0004289150238037,0
每天家常菜,学会这15道年夜菜，过年给家人露一手！#年夜饭 #年夜饭菜单提前曝光了 #年夜饭菜谱 #美食教程 #抖音美食推荐官,https://www.douyin.com/user/MS4wLjABAAAAszrGRWlceb2Tk1FlLsKDU_YrcZWWv2yFzl6AmuCmdCUOzlgCPTpPkfKkwNOEunbO,133783,1196,126599,0.0013618469238281,0.0036220550537109,0.0004458427429199,0
讲哲学,“张三持炮 抢劫，犯了什么 罪？”#罗翔 #罗翔讲刑法,https://www.douyin.com/user/MS4wLjABAAAA1tyRIiRiNlkDlXwPvIi8QDtRIp_BAKx562qfM0NZV0E,27323,1646,2042,0.0014724731445312,0.0112457275390625,0.0004222393035888,0
川峰电影,经典小说改编的电影，小成本却是上乘佳作,https://www.douyin.com/user/MS4wLjABAAAA0MqQMtivEld6eegmvoccPY5YiOgTEP9CMvMy1ZXh-r8,8649,264,2090,0.0011968612670898,0.001133918762207,0.000300645828247,0
远哥逛吃（刮刮乐换饭）,挑战用100元刮刮乐在重庆换一顿猪脚饭，第一次吃辣的猪脚饭。#刮刮乐 #刮刮乐换饭挑战 #暖冬好物节 #抖音商城 #路边摊美味,https://www.douyin.com/user/MS4wLjABAAAAwBq2Ol3i86slqsOwGwyhg3sqq182uBPozzEBy4Sw3n0,49361,3900,2619,0.0014162063598632,0.0006413459777832,0.0005192756652832,0
李皓辰y（巅峰第一）,抱歉，你牌出慢了  #打野教学  #李皓辰 ,https://www.douyin.com/user/MS4wLjABAAAAuX4qqlM0XqRfZu_Md48BF-q3pkqi16_ZzlcRk3Q-S3G64hyBx4lVgw-tv88LToDB,86510,1432,1828,0.0037078857421875,0.0050201416015625,0.0005054473876953,0
2米饭桶,2米百家饭体验——来东北一圈终于见到大炕头了，叔叔阿姨做的一桌子东北菜也真的杠杠香#2米百家饭体验#2米人间观察,https://www.douyin.com/user/MS4wLjABAAAArnZ_ASkaklqQie9juVEFVszuN7UP7QpQjhZ408aMcM8eV5rYv554wkLehhEznbQx,160227,9239,10957,0.0008659362792968,0.0011157989501953,0.0005726814270019,0
山村小静,农村正能量短剧18#微电影 #正能量短剧 #故事连续剧 #热门短剧推荐,https://www.douyin.com/user/MS4wLjABAAAAyMBGIdTYFV4HWLve6Sdg8Wf9bkp0Tad3Ce25JJ48Q-A,56438,716,17755,0.0011119842529296,0.0004878044128417,0.0005092620849609,1
文森特,电竞少爷开局就摆烂挂机？可惜我是芜湖神，随便4打5！！ #游戏日常  #文森特 ,https://www.douyin.com/user/MS4wLjABAAAAwrDkrsBJFWHAYz34DPfkgqgHhsnhaDxt0zk4gnM6d7k,14820,589,304,0.002878189086914,0.0022697448730468,0.0008296966552734,0
动力检测站,挂车司机来到大山里的山路，直接被发卡弯卡住了#动力检测站 #卡车司机,https://www.douyin.com/user/MS4wLjABAAAAXegMdlugHBZDRHzW_jkLx7a9BA4Gdn621qelNmRn9Gs,17261,2222,2210,0.0010080337524414,0.0021324157714843,0.0003101825714111,0
经典歌单（优盘）,"人生短短几个秋……
#前奏一响拾起多少人的回忆 #音乐分享 #一个故事一首歌 #爱江山更爱美人 #伤感音乐",https://www.douyin.com/user/MS4wLjABAAAAk8Urjq9JTBLZyRg7szOOocqSxD5Rc2PrwWdvNmmgDg8,10888,293,4995,0.0011243820190429,0.0014266967773437,0.0004093647003173,0
林林7,感受到我的压迫感了吗#李信,https://www.douyin.com/user/MS4wLjABAAAA7mst-kQ0UA8rXyGgRGFM0vcMZyLqWo_-w3_yEHEBzBM,35574,564,836,0.0028343200683593,0.0037078857421875,0.0006141662597656,0
广东亮仔,没看完视频的禁止评论！#带你看最真实的人生百态 #户外直播现场,https://www.douyin.com/user/MS4wLjABAAAAIqlHQRI31JrixtuaFzgz7y7FWuIobz0ZROTde1-Ks-A,18801,2085,1010,0.0013246536254882,0.0004878044128417,0.0004656314849853,0
香猪探影,《捉鬼合家欢》1/3 继英叔之后，最好看的僵尸电影！ #惊悚  #恐怖  #悬疑 ,https://www.douyin.com/user/MS4wLjABAAAA3bC6-Z5TrSFPGjLaRFuwkH6zXe98QeqeZ2SU2WsZ65zHOhgY4O61zHJNE_pqMgd0,10670,502,2989,0.0020427703857421,0.0137939453125,0.0013408660888671,0
荒野探索,吉娜家里没有了生活费，老公今天宰上了一头羊，这可把吉娜高兴坏了！#尼泊尔乡村生活  #尼泊尔吉娜翠花 #纪录片 #纪录片解说 #农村生活 @DOU+上热门 @DOU+小助手,https://www.douyin.com/user/MS4wLjABAAAAvZMzlVfenuV1kGBkYyLYlw5EbIvMfht_00CZH_fGuz4qqL1Bsc2pGRy_IWxK6oI1,22931,1555,2811,0.0011653900146484,0.0008726119995117,0.0003654956817626,0
大王吃饱饱,好朋友在海底捞给我做的豪华红烧牛肉面#海底捞 #牛肉面,https://www.douyin.com/user/MS4wLjABAAAASACZffwU-1j5WDqL-UeIuBfH7K0nlvxdLk6TeTiepxc,29593,6031,3240,0.0006237030029296,0.0010366439819335,0.0003829002380371,0
惊雷讲电影,一口气看过瘾，抗日英雄金戈带领游击队打鬼子，精彩好看励志 #抗战剧 #抗日英雄 #国产神剧,https://www.douyin.com/user/MS4wLjABAAAAn_JW2xvtbqYy-MLZ1fsfivnfj2dlNES8ey_pMfJInFSsS4QXRRcGCx1-QzpKTcrY,32760,650,8480,0.0033626556396484,0.0072898864746093,0.0008425712585449,0
花碎花,你说拯救世界 也包括我吗૮(˶ᵔ ᵕ ᵔ˶)ა,https://www.douyin.com/user/MS4wLjABAAAAsoDKrH5SmC4vwJPQvpwYu4l9mmLvmGB9SceOW-BPACI,1357582,44699,96459,0.0016679763793945,0.0094833374023437,0.0012998580932617,0
下饭老驴,有臭宝想看南大碎尸案，今天它来了。#真实案件 #大案纪实 #案件故事解说,https://www.douyin.com/user/MS4wLjABAAAA8-OPkBy6eIKTC8aPc8or3iDcfZSwqLpsE0jLOi81P6A,14081,1869,2500,0.0036640167236328,0.0129241943359375,0.000950813293457,0
我和流浪猫,昨天回家路上碰到一只腿很短的猫在捡垃圾，给了他一罐罐头 他一直跟着我。#关注流浪动物 #我和流浪猫的故事 #这个世界不能没有小猫 #流浪猫救助 #捡了个猫,https://www.douyin.com/user/MS4wLjABAAAARf_IYWdGz5We8QypINnjmoCAn3t2Vatnb1CktK06bBI,504686,26338,21630,0.0020503997802734,0.0133743286132812,0.001230239868164,0
捌零追剧,一口气看完正阳门下全集(上）全长46分39秒 #国产好剧 #正阳门下 #电视剧,https://www.douyin.com/user/MS4wLjABAAAAn0krOoE-_agm4o3M7SSSIW9bMmxrsaC2EbWru3NYjjg,114827,2111,25387,0.0024929046630859,0.0148391723632812,0.001072883605957,0
二雷子在路上,42岁大叔带着捡来的24岁美女在荒山野岭露营，美女吓得一夜没睡#自驾游中国 #穷游 #捡美女 #结伴旅行 #遇见就是缘分 #vlog旅行记 ,https://www.douyin.com/user/MS4wLjABAAAAQFtmTKAHJ9BYlvci1QDVDB0KKHZQNqekQx7KV2QtgniN8X18u4eNPp-PQck7r81d,10357,685,1765,0.0040702819824218,0.0179901123046875,0.0013246536254882,1
豫西小丁,大圣小卡声浪大比拼，卡卡输的一败涂地，气质这方面还得是圣圣 #动物的迷惑行为  #卡斯罗小卡  #恶霸犬大圣 ,https://www.douyin.com/user/MS4wLjABAAAApXxfOBJPo-iatSMng6rRvdXXD03rAZjJhWasdNvUfOA,20224,1371,731,0.0014495849609375,0.0014553070068359,0.0007495880126953,0
知火电影,《奉天白事铺》2/3 冬青厉害了，不干便利店转行做起了阴阳先生 #电影解说 #恐怖 #悬疑,https://www.douyin.com/user/MS4wLjABAAAAyCH53hS4zdSA1-svyaJzkDYp0Q4GRvxPPI47pC0_3nSI6fo1YIrLYBvqi3im6gGQ,3439,92,861,0.0007948875427246,0.0029354095458984,0.0004322528839111,0
好运红中麻将,一次看十多集你爱看吗？#红中麻将,https://www.douyin.com/user/MS4wLjABAAAA0PR1XL8C1kEk9o6nyIPPS8DzwNJ4X28KJNzS11XS5Gaca3eeW4bXBBH6YJXlmeAv,5813,798,924,0.0027904510498046,0.0035247802734375,0.0006566047668457,0
嘻哈不拆,不拆：又是跟爹美好的一天#哈士奇 #不养狗不知道养狗的乐趣 #蓝氏狗粮,https://www.douyin.com/user/MS4wLjABAAAAhypbxRbizDVv1dY9rd98S-EDJ1W0ZB7iOgcz-e-dyDEnRLMIz9Y8Afip7b318VW0,271328,5679,10890,0.0005073547363281,0.0019493103027343,0.0005154609680175,0
小蒙生活秀,深山溪流养鱼第十天，鱼塘放干进行消毒。分水试验养鱼继续找问题#养鱼人 #溪流 #鱼塘 #养鱼青年的故事 ,https://www.douyin.com/user/MS4wLjABAAAArghiY0JbhEzHNNOkzhclJmmOSZB4Cfb7KjWH-HlS6PKUSe8GLSpzNOcesgrIKQhM,27662,4122,4874,0.0025215148925781,0.0014553070068359,0.0005593299865722,0
呆呆盘点美食,盘点美食：吃播翻车合集，一个比一个搞笑！太解压了 #美食挑战,https://www.douyin.com/user/MS4wLjABAAAAvXITo1SnlWQRfjtSwd-r_h3nFMHrokq2bkhIsRLn38s-1DPfBeiJRPmU_XKwZmL8,5950,219,1478,0.0017681121826171,0.0013618469238281,0.0006070137023925,0
梨干鉴影,俄版《第一滴血》紧靠一根电话线！从南天门一路杀到蓬莱东路！  #热血动作 #硬汉 #燧石行动,https://www.douyin.com/user/MS4wLjABAAAAnLi0U64jXuDasA51NEU-ZLqICRBj_3b1YJcAg4i2hKo,7407,132,1857,0.0009927749633789,0.0016489028930664,0.0003981590270996,0
苏打锋,终极蒙恬 断步走A#苏打锋 #蒙恬 #王者,https://www.douyin.com/user/MS4wLjABAAAAm6mFNK2QHVXJ_OO5kiadRiedAOvMF3lsycehUM0-Ugc,139473,3851,3960,0.0016288757324218,0.0022964477539062,0.0004839897155761,0
吴亚钓鱼,这老板有点东西也，难道是不想让我钓？ #2023dou来钓鱼 #dou是钓鱼人 #原来钓鱼才是抖音运动顶流,https://www.douyin.com/user/MS4wLjABAAAALkD0tV6Gzec7ZIDlNOmYN7QzI0cbM99GTW85f9tRsb2XO8daOKZZMxE8xE4mROTM,24449,3826,1453,0.00089693069458,0.0013198852539062,0.0004305839538574,0
独立电影,谁才是待宰的羔羊？高端的猎手，往往会伪装成诱人的猎物... #支离破碎 #悬疑 #惊悚,https://www.douyin.com/user/MS4wLjABAAAA65ezTnO9zVd3pHyJIsA8vIXuMUs-WyVTho1SvnEv5qfVCm2dj-HEudNMeRUvtD50,6515,111,1130,0.0009255409240722,0.0060043334960937,0.0005440711975097,0
小神话,听说你是线霸#上单戚百草,https://www.douyin.com/user/MS4wLjABAAAAv1ZkGsnp6erlLdU03MYwbemyUaSHDSRcJpEXUqukD2mXnIIZd12FGWkpXE72JhOm,30385,709,606,0.0022258758544921,0.0044670104980468,0.0005769729614257,0
干饭男团,#魔鬼辣椒小米椒打汁 腰花煮粉 江西人的早上绕不开一碗粉#江西米粉 #嗦粉 #万物皆可辣椒汁 #早点吃什么,https://www.douyin.com/user/MS4wLjABAAAAcPPEKbFV_gKvR3P83Jx-JiaVJgM-Ebx3BnZAB4E6t9k,78390,5711,4183,0.0012845993041992,0.001713752746582,0.0002572536468505,0
故氏qaq（全国一射手）,阿离对线戈娅全局意识打法讲解#185教学体育生,https://www.douyin.com/user/MS4wLjABAAAAIHP3f9pmNNhph3AsL1m7KXKCvqDPfNJ3awSVEQZlPmU,98226,1545,1736,0.0031852722167968,0.0025711059570312,0.0004441738128662,0
猪猪小野,为了追你发的#永远臣服于黑色,https://www.douyin.com/user/MS4wLjABAAAARpk6oqFoGq9wsuROXyJMZpq2Ul800GuuwiSqpkPsdWgXPcLLiTXB0wFWibHP-JL0,378749,2797,39648,0.0006799697875976,0.0041656494140625,0.0005955696105957,0
幽幽小书,一口气看完 （完结)#解压视频 #手工diy #拯救书荒,https://www.douyin.com/user/MS4wLjABAAAA-hU8HUQsdIX1s4ArBCcxbic0Rs2gwJumH1RExswlZ1PCT8698-u7A-6OEGfp32wI,6498,448,1239,0.0023975372314453,0.0030269622802734,0.0002472400665283,0
Reserved*（考研版）,"#在路上 #高铁上的风景 
网恋奔现#车窗外",https://www.douyin.com/user/MS4wLjABAAAAv-4JOUubhd_YGU2yNXIeBJZ1DQrDemrQT-BWwtOa3o4,2235,649,127,0.0016546249389648,0.0021495819091796,0.0003726482391357,0
剧梗之王,忍术秽土转生是真的？岛国惊悚恐怖片被禁止的游戏-1 #恐怖悬疑 #胆小慎入 #被禁止的游戏,https://www.douyin.com/user/MS4wLjABAAAA3SkOLuXPuxdLsO1PG8vRotMEMeqt6kl283agz2f-EKk,33036,2725,7746,0.00089693069458,0.00885009765625,0.0007095336914062,0
星环影院,太空酷斯拉被生化改造，造型酷帅行动迅猛，轻松重伤酷斯拉 #哥斯拉 #怪兽,https://www.douyin.com/user/MS4wLjABAAAAsAmRojftacqPXOOzj5GGpP9Hq7FqMYYYh4d6QdxcllgoBeD7Wpjc4K3SCdS0k10r,5140,36,2245,0.0015544891357421,0.0019874572753906,0.0003712177276611,0
猪猪七分饱,150万辣度的变态辣牛蛙！家人们你们能吃几只呢？#塔斯汀菌菇牛堡上新,https://www.douyin.com/user/MS4wLjABAAAA-PqyWF-QkKXwvEevwGq4ErA-iFfQNS2Dla__eE15rKPd-ygwgMmvndnKvGlhYy7Z,929014,73311,77133,0.0003859996795654,0.0016107559204101,0.0004305839538574,0
東叔影视,只能说自作自受《末日逼近》第一集 #灾难电影 #末日逼近 #灾难大片,https://www.douyin.com/user/MS4wLjABAAAAgxImguiP9NPNJyL3me5zg18Z1h4bF4KLT-uNHbR5cco,18890,377,6327,0.0020027160644531,0.0062637329101562,0.0007643699645996,0
发型师大鹏,“在平凡的日子里，寻找生活本该有的烟火气”#陪伴老人#传递温暖,https://www.douyin.com/user/MS4wLjABAAAAxS4kfFnHIX9kRsgaxB-63hUqdrUlydKNSzhKG5PUdOY,52153,4132,920,0.0017614364624023,0.001072883605957,0.0004012584686279,0
苏神🏅️,“若无人种劣势 亚洲何止九秒八三”#苏炳添 #亚洲飞人 #田径 #有一种努力叫苏炳添 #苏炳添百米9秒83  @DOU+上热门,https://www.douyin.com/user/MS4wLjABAAAAhmMBGvN0vU736vsxlKJmYKcu8eu9LP7zS9DZXhih5ag,17688,487,1195,0.0018243789672851,0.0017337799072265,0.0004656314849853,0
小普陪你闯世界⭐️,【我的世界】贝爷极限生存第一集 进入石器时代！#我的世界#贝爷生存#我的世界生存#我的世界模组#Minecraft,https://www.douyin.com/user/MS4wLjABAAAA9NoexON2nstPkFrWqW9COEYcaLz10vIVCDM9EYvR2-Q,41012,1244,11316,0.0023136138916015,0.005706787109375,0.0009851455688476,0
红月7iv,思绪回到那年冬 今年的冬天也快到了.,https://www.douyin.com/user/MS4wLjABAAAAUT0xS23RzZS8SeKI7T2A0CoHvkf0UkKw1ABvb68vd1NOusLzDsrtovGfElCGCZbW,105850,1713,10651,0.0021247863769531,0.0032730102539062,0.000746726989746,0
张大漂亮,#抖音美食推荐官 #吃货日常 #抖音美食,https://www.douyin.com/user/MS4wLjABAAAA3HYwvJfuhp206ySVcCihQL5DEMZBSdPK9LXHuU1zv88,18380,1013,628,0.0017480850219726,0.0023059844970703,0.0006313323974609,0
雪莲~漫馆,小时候是母亲制造的幻境#沧元图第一季收官 #沧元图26集好大一盘棋 #沧元图东宁府大战篇 #动画沧元图 #国风剧场,https://www.douyin.com/user/MS4wLjABAAAAX_P0SY3j8_aniq11YNbstOJci8-I1Vsb1BUA2bzOvpFqq10GI1sIbbztnFgRlBtf,48327,1082,5247,0.0014324188232421,0.0080947875976562,0.0004820823669433,0
feizicrycry,#松弛感偷子,https://www.douyin.com/user/MS4wLjABAAAAbVsPv8KPZaEVHM4uOvb67Hd0tmdfwXhogzaMURE_Zj0,410166,3159,8299,0.0008106231689453,0.0039596557617187,0.0005483627319335,0
黑猫电影🔥,《神马东锡VS变态杀人犯》#马东锡 #邻居 #一定要看到最后 #推荐电影,https://www.douyin.com/user/MS4wLjABAAAAV53azP7bXiqwLTHK9ebxz9qsYdihq9HK_Uq68PaYEuA,57199,2164,5423,0.0020275115966796,0.0067977905273437,0.0006141662597656,0
金铲铲老汤姆,是该释怀了，给他一次机会，也给自己一次机会……#金铲铲老汤姆 #金铲铲老汤姆的故事,https://www.douyin.com/user/MS4wLjABAAAATd5giqu0vFEb4qJSeoJH_DVzsYrsZ3EI9SjQBNHYICNNO_kr4mUb3Z_57s1m_Iu-,85766,2405,2949,0.0020675659179687,0.0015735626220703,0.0003101825714111,0
大佬笨,这期够简单了吧,https://www.douyin.com/user/MS4wLjABAAAAgqxogBjxNqzJnrkGy-OyAmH5lMBAQT7ihKSfz-MxrJ0,43016,439,15138,0.0011157989501953,0.0035381317138671,0.0005884170532226,0
老实的驴,四川的狠人-床下的富婆阿姨#大案纪实 #案件故事解说 #真实事件 #我的观影报告,https://www.douyin.com/user/MS4wLjABAAAAsGnh27SeaR3EHoMQsoQl5RVx_TZCNfOLhD-Z_MeDTAkjoxoKPtNYHPFRunm_vFk1,16296,4326,3020,0.0016231536865234,0.0015974044799804,0.0004389286041259,0
一只山鸡鱼,黄猿神力，孩子你无敌了！,https://www.douyin.com/user/MS4wLjABAAAA_luKxk0Nac97dP7DJA9f5O3ay6yMxea973SKucP7htDr7Bm_qacJdPcZrM0CUD_y,103044,2909,3136,0.0019950866699218,0.0060958862304687,0.000495433807373,0
小凤的精致生活,帮阿姨搬家 两个住家阿姨都有自己独立的房间了 #记录真实生活  #vlog日常  #HBN双A醇晚霜,https://www.douyin.com/user/MS4wLjABAAAAU7ZdvcyvthnNfuBrmRHemgaVnb1lGYTzVQObajrIQWUGdznslkMxOj_lLXmqx8LI,25116,5668,3047,0.0016546249389648,0.0002632141113281,0.0004289150238037,0
三哥爱漫剪,斗罗大陆第三百一十八集：修罗神唐三归来，实力惊呆比比东 #斗罗大陆 #国漫 #唐三 #抖音二创激励计划,https://www.douyin.com/user/MS4wLjABAAAA1aYjJ2upDeuiK85cGqL1hQQDds9XfOvy0rjV13BPbFc,65933,1393,11485,0.000770092010498,0.0019187927246093,0.0002715587615966,0
地铁逃生旧辞,#地铁逃生 #旧辞,https://www.douyin.com/user/MS4wLjABAAAAmf6kQWoiI4JD6WcbcpGteHYGE4yknZvKx-caVCEfg-w,28749,637,6702,0.0029239654541015,0.0041007995605468,0.0004372596740722,0
张二要自律,10分钟怒赚200块＋3份盒饭！群演小伙今天爽歪了！#群演 #拍戏现场 #剧组盒饭 #自律 ,https://www.douyin.com/user/MS4wLjABAAAANjHfJDVzAd8XhpGXBptAkkeOtl8DvMM9zLRVsf3xyyU5wQDMLX1Q1ijXxll5Y-KY,4907,1329,283,0.00250244140625,0.0007014274597167,0.0003054141998291,0
NBA,39岁，生涯第五冠！詹姆斯在最后时刻用一个突破拉杆暴扣豪夺首届季中赛冠军！#湖人首届季中赛冠军 #詹姆斯生涯第五冠 #湖人胜步行者夺季中赛冠军,https://www.douyin.com/user/MS4wLjABAAAAGT6rLfDddeLe43Sb9VzfouQjHWZ20BWn16m1h5Zz0ZA,566452,28163,17712,0.0006666183471679,0.0022869110107421,0.0006237030029296,0
半岛铁盒游戏解说,狂魔哥昨晚连续被猎魔人狙击，受不了折磨直接宣布退网 #狂魔哥 #猎魔人 #狂魔哥名场面 ,https://www.douyin.com/user/MS4wLjABAAAA-IRA5ADe5GJ15Wqgx4RVyakj2o3jXs4Tgvlnq-PN_ZY,22079,1416,991,0.0023136138916015,0.0012741088867187,0.0006437301635742,0
王者荣耀 峥峥呀（娱乐主播）,意识流小妲己！！,https://www.douyin.com/user/MS4wLjABAAAAQzrmtkx7mGrUVl1Pnck5qNVDURevQhkEjrJzSIa4ivc,55020,2271,1725,0.0021247863769531,0.0025405883789062,0.0002758502960205,0
陈默不沉默,一秒神医-第9集-我这一嘴巴子下去，你的病可能会好。 #原创动画 #轻漫计划 #二次元 #神医 #爽文 #解气,https://www.douyin.com/user/MS4wLjABAAAAjZuAotlDdaXV_Jq042SWVTeoWKr7ACWMz9apcAiSgA8u3_PqqFkA6hjn_42FBaUO,18256,254,4722,0.0018672943115234,0.0020751953125,0.0003859996795654,0
Yao-92,🐱🐱#迈克尔杰克逊 #迈克尔杰克逊太空步,https://www.douyin.com/user/MS4wLjABAAAAOiQe8dWKjf8RPEqah6yIKvR8kSlewCLdevHPqiLhrDw,11917933,1049419,690412,0.0015850067138671,0.0031356811523437,0.0009546279907226,0
仗剑说,梳理梁山好汉的阵亡顺序，方腊一战到底有多么惨烈？ #水浒传 #梁山好汉结局 #方腊 #宋江招安,https://www.douyin.com/user/MS4wLjABAAAAdgMUZXD11COgjZt7GMEgKYlBkmagaGgfYTcCxdkGYPfvJ-X6r8TD9lYuV2DUHAhv,84249,8285,19735,0.0011205673217773,0.0009398460388183,0.0003101825714111,0
关中,至此，已成艺术#火影忍者手游,https://www.douyin.com/user/MS4wLjABAAAA805Wrpwp8bNeXhkEPAz4WnY_N1lkE0_vDvTrz0kc47i5LgXuMKEnVXUxnQaONace,420101,30454,39952,0.0016489028930664,0.0040550231933593,0.0005273818969726,0
大嘴,螺蛳粉。#爱美食爱生活 #唯有美食可以治愈一切,https://www.douyin.com/user/MS4wLjABAAAA2fPB3GJU1aUBXb96fliSRl-yaupp_V0kUcoxVzaKS70,5801,628,2033,0.0030879974365234,0.0019798278808593,0.0006799697875976,0
法刺小逸（国一安琪拉）,万场安琪拉的顶级身位控制 #法刺小逸 #国服安琪拉,https://www.douyin.com/user/MS4wLjABAAAAxU1-O6DzGyVVrbxGcD9prkbma4qtP5WZRRWfyMb5vGM,30130,1626,532,0.0024051666259765,0.0028114318847656,0.0005817413330078,0
BWF世界羽联,坚韧且坚定，@石宇奇 挑落世界第一安赛龙💥 #羽毛球 #石宇奇 #安赛龙,https://www.douyin.com/user/MS4wLjABAAAAJGufoDKTMTrJoUlHOX08viSTPo6jghHHdD-2AlWja22W47knD28wvxUxBsPkDCaO,31498,862,1085,0.0035381317138671,0.0053443908691406,0.0009622573852539,0
暴走小宁,蹲坑合集，超级邪修系统，1到8集。 #沙雕动画 #热门 #原创动画,https://www.douyin.com/user/MS4wLjABAAAA5QwQ0Z8OnLvMwAIG81SHUOVE95Ecr0INLPeLWEiY2s8,14222,486,4605,0.0016422271728515,0.0039596557617187,0.0004441738128662,0
老八动物园,鬣狗出门发现一头河马，本以为捡到了宝贝，最终却付出生命的代价#鬣狗 #神奇动物在抖音 #野生动物零距离 #河马,https://www.douyin.com/user/MS4wLjABAAAAiXgERn5A0n5u4O91jdMVzx_G6UIaoxT3quSwK4LXKaQ,3858,433,904,0.0016107559204101,0.0067710876464843,0.0005073547363281,0
老波美食记,冬天一定要吃的八道家常菜，好吃不腻暖身又暖胃#家常菜 #一起学做菜 #美食教程,https://www.douyin.com/user/MS4wLjABAAAAa8-e6M0c8wOMPBvqi8_J5R07iEyB7dokGDCoG_O-i_s,19117,98,27365,0.0016231536865234,0.01177978515625,0.0007095336914062,0
仙泽,"“属于标准中单思路试金石的一波团战”
#仙泽",https://www.douyin.com/user/MS4wLjABAAAAimD21cwxLX8BT1E6J0oZy2-SWtIQTcCCDYm5nLj4LeBYMo1YjcVhwW2vV0wPGWNg,46812,455,392,0.0026111602783203,0.0022163391113281,0.0005955696105957,0
筱雅观影,穷男人掏空家底20万，娶到一个漂亮的老婆，不料对方带病嫁人，已经活不了几天，普法剧#犯罪悬疑 #人间温暖 #我的观影报告,https://www.douyin.com/user/MS4wLjABAAAAUX975LFtToUFdJT4wkGAeu4hvTSM18jyZgzxQ9thywSzsxqT3wpAJ_eAVmCa5jh1,7491,98,3003,0.0019264221191406,0.0006718635559082,0.0003366470336914,0
不齐舞团,听过这首歌的人，现在都多大了？#求佛 #求佛dj #丝滑小连招 #浅跳一下,https://www.douyin.com/user/MS4wLjABAAAAx6Lhd2mhDub8e3C5YPNk1ow-inCnpF59v4TmSsOPpKg,4610455,273766,232102,0.001378059387207,0.0038089752197265,0.0004339218139648,0
小王荒野,女人独自一人在荒野生活，不但在这里饲养牲畜发展小型畜牧业，同时还发展生态立体农业，为了生活时常到山下的集市上摆摊，在这里过着既简单又充实的生活。#荒野建造 #原始技术 #解压,https://www.douyin.com/user/MS4wLjABAAAA9UFavFrNYM3-YgdtdAa1KByanqWAZq0qrWPX9lsH3lk,24339,539,6015,0.0016355514526367,0.0042304992675781,0.000364065170288,0
冷冰骚男人,我们都低估了时间的善变 才轻易让原本浓烈的东西变了质,https://www.douyin.com/user/MS4wLjABAAAAJ3rUCooqbtnN139EsQYsLoJubZ_PBAstOE45Ai3m37U,432559,35480,32550,0.001713752746582,0.0040245056152343,0.0006361007690429,0
索朗的故事！,青梅竹马的我们，遇见了最好的爱情 #爱情  #情感段子  #青梅竹马,https://www.douyin.com/user/MS4wLjABAAAAqY3AngD7IHXRm9GhXr9X9TN0SU2NBeLsZsDeEnFusW8,248434,4971,61254,0.0010442733764648,0.0029582977294921,0.0007381439208984,0
右耳Music环绕音乐,哒哒哒哒哒哒，太上头了。听了满脑子都是小姐姐,https://www.douyin.com/user/MS4wLjABAAAAzyjAxccwQfprT6yf0fgySIxBe4-H4R2zn4KJeZ-WFRzW9Boj9Bt_0sCZOlHMkrD5,25645,359,4606,0.0022258758544921,0.0015792846679687,0.0006484985351562,0
终骄百货,#纯手工打造 #吃肉刀 #剔骨刀 ，切菜切水果刀，户外露营野餐带着也方便 #户外刀具 #手工缎打菜刀,https://www.douyin.com/user/MS4wLjABAAAAE4N6Q8NKD1grG9SE_V-XDZgpROsmz2dYnF3VEW57qN5Na1nRfHeNS84jNijGaoWS,79,5,15,0.0010862350463867,0.0017004013061523,0.0008296966552734,0
飞翔影视,人类的终结者凯撒大帝！！！诞生于监牢。 #科幻 #猩球崛起 #高分电影 #电影混剪,https://www.douyin.com/user/MS4wLjABAAAAbh-tc25FEB1FhujNh_d31DpVcAjaBc8EE-jUgH9RAQGxuCC6Af040SGbXkRYtSV-,33471,629,3071,0.0010604858398437,0.0041351318359375,0.0007152557373046,0
